Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2017-12-30 20:28:39,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6352968485403975680,"I've done my share of talks, and now it is time to make the numbers per year more local again. 2018 I will be sharing stuff online and locally. Would love more 1:1 connections to learn with people - if your goal is similar, we could perhaps do something together?","","",MEMBER_NETWORK
2017-10-12 15:52:07,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6324270252108709888,"I’ve really enjoyed my year back at F-Secure and feel like I’m home. I get to do stuff I love, make a difference for the product that I work on with great people, and I’m trusted to self-organize directing both in and out. Here’s hoping that year 2 will be as delightful. ","","",MEMBER_NETWORK
2017-09-05 19:16:22,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3Ag129984-6310911596424155142,"","","",MEMBER_NETWORK
2017-09-05 19:13:35,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6310911596424155142,"Be the bird, get tickets for European Testing Conference 2018 (Amsterdam)""
""""
""There’s a saying to remind software developers on importance of small changes: Be the bird, not a statue! Being the bird is good. So, we are delighted to announce that early bird tickets for European Testing Conference Amsterdam, on February 19-20th are now available! ""
""""
""Being the bird gives you many benefits:""
""4 keynotes of awesomeness, 5 workshops you can choose two from, 3 demo talks, 9 talks and 3 discussion sessions ""
""Access to program built with personal touch: organizers pair-interviewed all 120 proposal submitters to choose the absolute best representation of how we raise the bar in testing, in practice! ""
""Make testing something for everyone, learning best of testing as both testers and developers do it! ""
""Learn effectively from your peers, the speakers and other participants alike.""
""A good price on a great content! ""
""""
""This is the testing event you do not want to miss. Get your tickets now, and if you’re bringing your team, ask us for the group discount! ""
""""
""See you in Amsterdam! ""
""""
""	2018 organizers Maaret, Peter, Franzi, Llewellyn, Alina, and Julia","","",MEMBER_NETWORK
2017-09-05 19:08:48,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6310911400508219392,"Be the bird, get tickets for European Testing Conference 2018""
""""
""There’s a saying to remind software developers on importance of small changes: Be the bird, not a statue! Being the bird is *good*. So, we are delighted to announce that early bird tickets for European Testing Conference Amsterdam, on February 19-20th are now available! Get them at https://lnkd.in/eCEniQQ ""
""""
""Being the bird gives you many benefits:""
""- 4 keynotes of awesomeness, 5 workshops you can choose two from, 3 demo talks, 9 talks and 3 discussion sessions ""
""- Access to program built with personal touch: organizers pair-interviewed all 120 proposal submitters to choose the absolute best representation of how we raise the bar in testing, in practice! ""
""- Make testing something for everyone, learning best of testing as both testers and developers do it! ""
""- Learn effectively from your peers, the speakers and other participants alike.""
""- A good price on a great content! ""
""""
""This is the testing event you do not want to miss. Get your tickets now, and if you’re bringing your team, ask us for the group discount! ""
""""
""See you in Amsterdam!","","",MEMBER_NETWORK
2017-08-29 18:22:22,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3Ag129984-6308362531538821122,"",https://docs.google.com/forms/d/e/1FAIpQLSeAjhMK5MY31g_pmlCBHbDahM39WGjhpxRxutTxTmsKiuN4iA/viewform?usp=send_form&usp=embed_facebook,"",MEMBER_NETWORK
2017-08-29 18:22:22,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6308362531538821122,"Modern Agile breakfast on Sept 1st with 70 colleagues""
""""
""We're organizing a free morning event with Agile Finland on the theme of Modern Agile. Speakers Antti Kirjavainen, Henri Kivioja and Maaret Pyhäjärvi. Come meet your peers and enjoy the talks. 70 people enrolled for Agile Finland #ModernAgile breakfast on Sept 1st, and room allows for 150.  Enroll here: https://goo.gl/forms/gq4FMSVyyl4mU4Nn1",https://docs.google.com/forms/d/e/1FAIpQLSeAjhMK5MY31g_pmlCBHbDahM39WGjhpxRxutTxTmsKiuN4iA/viewform?usp=send_form&usp=embed_facebook,"",MEMBER_NETWORK
2017-08-29 18:19:28,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6308362268887302144,"70 people enrolled for Agile Finland #ModernAgile breakfast in Helsinki on Sept 1st, and room allows for 150. Free event, speakers Antti Kirjavainen, Henri Kivioja and Maaret Pyhäjärvi. Enroll here: https://lnkd.in/eu_ppwb",https://goo.gl/forms/gq4FMSVyyl4mU4Nn1,"",MEMBER_NETWORK
2017-08-04 11:55:54,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6299206045155807232,"If one of your career aspirations is to become awesome at testing and learning with me would be a thing, my product teams are looking for a great person. We call them quality engineers. https://lnkd.in/enmGGgC","","",MEMBER_NETWORK
2017-07-24 07:53:42,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6295158825636950016,Join me for my Agile Testing Days tutorial. It's a fun conference and I say that with experience of two times there before.,"","",MEMBER_NETWORK
2017-07-23 17:29:58,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6294938025348657155,"Agile Finland Events in early Autumn""
""""
""Many of you probably get very limited posts from the group, so letting you know briefly as announcement to check out if any of the below events would be of interest to you. ""
""Aug 16th: Tech Excellence / Cognitive Services with Bronwen Zande (Australia)""
""Aug 22nd: Agile Testing / Technical QA with Alan Page (USA)""
""Sept 1st: Modern Agile breakfast","","",MEMBER_NETWORK
2017-07-23 17:29:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3Ag129984-6294938025348657155,"","","",MEMBER_NETWORK
2017-07-23 17:26:23,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3Ag129984-6294940365543788545,"",https://www.meetup.com/Tech-Excellence-Finland/events/241196516/,"",MEMBER_NETWORK
2017-07-23 17:26:23,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6294940365543788545,"Aug 16th Tech Excellence / Cognitive Services with Bronwen Zande in Helsinki""
""""
""Tech Excellence meetup group has a pleasure of welcoming a world-class speaker from far, all the way from Australia. Bronwen is a Microsoft MVP (Most Valuable Professional) who will share her insights into working with Cognitive Services and doing programs that learn. ""
""""
""Join us to learn and network. Enrollments in the meetup platform. ""
""https://www.meetup.com/Tech-Excellence-Finland/events/241196516/",https://www.meetup.com/Tech-Excellence-Finland/events/241196516/,"",MEMBER_NETWORK
2017-07-22 13:10:03,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6294513662103220224,"Time to contribute: What should 2017 autumn look like?""
""""
""What should Agile Finland autumn look like? There's a group working on Scan Agile 2018, Tampere Goes Agile is far enough to be seeking for speakers (submit!), Tech Excellence and Agile Testing meetup groups will have an active autumn, and there will be a morning coffee session on Modern Agile on Sept 1st (more info soon). Since the community is open and community-driven, you probably know what will happen and what you want to happen. Share both realized things and wishes!","","",MEMBER_NETWORK
2017-07-22 13:10:03,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3Ag129984-6294513662103220224,"","","",MEMBER_NETWORK
2017-07-22 13:06:47,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3Ag129984-6294511219017601026,"",https://docs.google.com/forms/d/e/1FAIpQLSeAjhMK5MY31g_pmlCBHbDahM39WGjhpxRxutTxTmsKiuN4iA/viewform?usp=send_form&usp=embed_facebook,"",MEMBER_NETWORK
2017-07-22 13:06:47,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6294511219017601026,"Sept 1st Modern Agile Breakfast in Helsinki""
""""
""https://goo.gl/forms/mHmtXkYnWcQXNdI83",https://docs.google.com/forms/d/e/1FAIpQLSeAjhMK5MY31g_pmlCBHbDahM39WGjhpxRxutTxTmsKiuN4iA/viewform?usp=send_form&usp=embed_facebook,"",MEMBER_NETWORK
2017-07-21 20:39:21,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6294264345404731392,"Aug 22 A talk on Quality/Testing by Alan Page""
""""
""Hi all, ""
""in the who is who of testing, Alan Page is someone. He used to work for Microsoft and wrote a book about it, and now he works with Unity and we get him visiting Finland. There's a wonderful active person at Unity who did the right thing and scheduled Alan to do a talk that we don't want to miss out on on Tuesday Aug 22nd. ""
""""
""Enrollments in the Helsinki Software QA & Testing Meetup group. I hope to see you there, and if I do, come talk about the nice and fun stuff we could make happen within Agile Finland. ""
""""
""https://www.meetup.com/Helsinki-Software-QA-and-Testing-Meetup/events/241840185/",https://www.meetup.com/Helsinki-Software-QA-and-Testing-Meetup/events/241840185/,"",MEMBER_NETWORK
2017-07-21 20:35:53,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6294263473337618432,Don't miss out on a chance to listen what Alan Page has to say when he is in Finland https://lnkd.in/eWPhy5x,https://www.meetup.com/Helsinki-Software-QA-and-Testing-Meetup/events/241840185,"",MEMBER_NETWORK
2017-06-30 07:21:05,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6286453310102728705,"Tech Excellence meetups 13.7 and 16.8""
""""
""Check out the Tech Excellence meetup group, where we just added the next two events:""
""13.7 ""ROI of Learning"" with Llewellyn Falco""
""16.8 ""Cognitive Services"" with Bronwyn Zande ""
""""
""Details and enrollment: ""
""https://www.meetup.com/Tech-Excellence-Finland/""
""""
""Also, mark calendars for an Agile Finland session on ""Modern Agile"" on Sept 1st. More info on that available shortly. (if you feel you have a pressing message to deliver, get in touch - two speakers confirmed so far)",https://www.meetup.com/Tech-Excellence-Finland/,"",MEMBER_NETWORK
2017-03-30 08:22:30,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6253129080242257920,I'm organizing a meetup I speak in on April 19th. Welcome if you're in Helsinki.,https://www.meetup.com/Helsinki-Agile-Testing/events/238822817/,"",MEMBER_NETWORK
2017-03-30 08:21:41,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6253121934410735617,"Helsinki Agile Testing Meetup on Career""
""""
""Welcome, tervetuloa! https://www.meetup.com/Helsinki-Agile-Testing/events/238822817/ ""
""19.4.2017 Ruoholahdessa.",https://www.meetup.com/Helsinki-Agile-Testing/events/238822817/,"",MEMBER_NETWORK
2017-03-20 15:56:41,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6249619502187757570,"","","",MEMBER_NETWORK
2017-03-10 12:01:11,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6245934281454075908,"TechExcellence meetup 23.3.2017 16.30 -> (Helsinki)""
""""
""Tech Excellence group invites a get together on the theme of unit testing and approvaltests on March 23rd. Join in: https://www.meetup.com/Tech-Excellence-Finland/events/238315390/","","",MEMBER_NETWORK
2017-02-02 21:00:32,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6233026124897677312,"","","",MEMBER_NETWORK
2017-01-31 06:05:44,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6232076164727398400,"We have seven great trainings available in Helsinki next week Feb 8th and a low number of enrollments. It feels such a shame not to use the chance of learning from these people while they're here. So if you are interested and could join, get in touch to get a special training price. I can't afford to pay to train people, but we can bring down the price to direct costs level. Reach me at maaret@iki.fi ""
""""
""The conference itself is well attended and you might not want to miss out on it. https://lnkd.in/eCEniQQ","","",MEMBER_NETWORK
2017-01-25 06:48:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6229912477950361600,"Two weeks to European Testing Conference 2017 in Helsinki, Finland. Do you have your ticket already? https://lnkd.in/eCEniQQ","","",MEMBER_NETWORK
2017-01-23 08:16:12,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6229209895909015552,"""Sankaritarinat softakehityksestä ja testauksesta syntyvät tietysti toisten halusta ryhtyä kertomaan niitä."" Antti Niittyviita valmentaa Testauksen esitaistelijoita alkaen 23.-24.2 https://lnkd.in/eBnyrJc","","",MEMBER_NETWORK
2016-12-20 19:41:10,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6217061087217618944,"TechExcellence goes Polyglot Jan 11th 15-18 in Helsinki""
""""
""#TechExcellence kicks off 2017 on Jan 11th on theme of Polyglot programming. Join us for a talk and Lean Coffee discussion that has little to do with coffee but a lot to do with sharing with peers. https://www.meetup.com/Tech-Excellence-Finland/events/236359224/","","",MEMBER_NETWORK
2016-12-01 06:18:12,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6209973646186856449,Great pre-conference trainings at European Testing Conference 2017 in Helsinki Feb 8th. Get your tickets at https://lnkd.in/eCEniQQ,"","",MEMBER_NETWORK
2016-11-29 06:35:40,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6209253262760169472,"Don't miss out on European Testing Conference 2017 in Feb 8-10th in Helsinki, Finland. Great choices for a pre-conference training day and amazing speakers in 2-day conference. And I'm organizing it. https://lnkd.in/eCEniQQ","","",MEMBER_NETWORK
2016-10-22 10:51:17,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1812274-6195546854088855552,"European Testing Conference Early Birdin vika viikko! ""
""""
""European Testing Conference 2017 tuo helmikuussa suomeen mahtavia puhujia. Konferenssia edeltävänä koulutuspäivänä on tarjolla teemoja johtajuudesta ja kommunikaatiosta, ohjelmistojen ammattimaisesta rakentamisesta (software craftmanship) sekä monenlaisesta testauksesta tutkivaa ja automatisoitua testausta myöten. ""
""""
""Koulutuspäivään voi ostaa lippuja myös osallistumatta konferenssiin, jos aika on kovin rajallista. Tai toisin päin. ""
""""
""Konferenssi on Vanhassa Satamassa, Helsingissä 8.-10-2.2017. Lisätietoja ja lippuja saa hommattua http://europeantestingconference.eu ja yhtenä järjestäjistä vastaan tietysti mielellään kysymyksiin tarkemminkin. Jos ETC jollain oleellisella tavalla eroaa muista testauskonferensseista, ero tulee siitä että meillä testaajat ja kehittäjät ovat samassa pöydässä tekemässä yhteistyötä.  Tulkaahan mukaan nauttimaan opeista, olemme panostaneet hyvään ohjelmaan kun minun kotipaikkaani päästiin.","","",MEMBER_NETWORK
2016-10-22 10:45:07,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6195543564974374916,"European Testing Conference Early Bird for a Week more""
""""
""If you haven't looked at what modern testing looks like, there's a nice combination of themes of agile and technical excellence. European Testing Conference 2017 in Helsinki Finland on February 8-10th brings together testers, software craftsmen and managers to figure out ways to do better testing in practice. ""
""""
""Our pre-conference trainings give a great view of topics we have from leadership and communication, to software craftsmanship and various types of testing both exploratory and automated. ""
""""
""Welcome to ETC2017, it's going to be awesome. More info and tickers at http://europeantestingconference.eu","","",MEMBER_NETWORK
2016-09-15 17:57:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6182245774269693954,I wrote a blog post explaining why I ended up at F-Secure. Recruiting is a two way street. https://lnkd.in/ebDwYga,http://visible-quality.blogspot.fi/2016/09/how-i-was-interviewed-as-tester.html,"",MEMBER_NETWORK
2016-08-31 17:33:02,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6176803625956884481,"Submit for Tampere Goes Agile""
""""
""There's an amazing group of organizers doing an great job on putting together another edition of Tampere Goes Agile -conference. The conference is on Nov 5th and I hear they are just about share info on their keynotes. Theme this year is Experimentation.""
""""
""Now would be a great time to look into what makes you tick, and let the organizers of the event know that you volunteer to share as a speaker. The call for proposals is open a while more, and they can't know *you* if you don't give them a hint of your existence through submitting. ""
""""
""Let the great Finnish voices be heard here. And a few others. :) ""
""http://tamperegoesagile.fi",http://tamperegoesagile.fi,"",MEMBER_NETWORK
2016-08-31 17:33:02,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6176803625956884481,"Submit for Tampere Goes Agile""
""""
""There's an amazing group of organizers doing an great job on putting together another edition of Tampere Goes Agile -conference. The conference is on Nov 5th and I hear they are just about share info on their keynotes. Theme this year is Experimentation.""
""""
""Now would be a great time to look into what makes you tick, and let the organizers of the event know that you volunteer to share as a speaker. The call for proposals is open a while more, and they can't know *you* if you don't give them a hint of your existence through submitting. ""
""""
""Let the great Finnish voices be heard here. And a few others. :) ""
""http://tamperegoesagile.fi",http://tamperegoesagile.fi,http://tamperegoesagile.fi/content-images/hannamari-kati.png,MEMBER_NETWORK
2016-08-23 12:04:14,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6173821937723207680,"TechExcellence meetup next monday""
""""
""http://www.meetup.com/Tech-Excellence-Finland/events/233513141/","","",MEMBER_NETWORK
2016-08-10 08:59:07,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1883830-6169064230772371458,"European Testing Conference 2017 Helsingissä 8-10.2.2017""
""""
""Olen tehnyt mahtavan kansainvälisen ohjelmoija-testaaja -organisoijaporukan kanssa paljon töitä tuodakseni European Testing Conference -tapahtuman 2017 Helsinkiin. Tapahtuma on testauksesta kaikille rooleille!  Saamme tänne ison joukon kansainvälistä testausosaamista käytännöllisellä painotuksella ja mukaan kannattaa tulla. Juuri nyt jäljellä on kolme viikkoa super-early bird -hintaa, joka on siis se kaikkein edullisin. Alennus teillekin on yli puolet normaalihinnasta. ""
""""
""Ryhmäostot saa tilattua laskulla verkkokaupastamme. ""
""""
""http://europeantestingconference.blogspot.fi/2016/08/super-early-bird-tickets-for-european.html","","",MEMBER_NETWORK
2016-08-10 08:57:04,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A137972-6169063793419706368,"European Testing Conference 2017 Helsingissä 8.-10.2.2017""
""""
""Olen tehnyt mahtavan kansainvälisen ohjelmoija-testaaja -organisoijaporukan kanssa paljon töitä tuodakseni European Testing Conference -tapahtuman 2017 Helsinkiin. Tapahtuma on testauksesta kaikille rooleille!  Saamme tänne ison joukon kansainvälistä testausosaamista käytännöllisellä painotuksella ja mukaan kannattaa tulla. Juuri nyt jäljellä on kolme viikkoa super-early bird -hintaa, joka on siis se kaikkein edullisin. Alennus teillekin on yli puolet normaalihinnasta. ""
""""
""Ryhmäostot saa tilattua laskulla verkkokaupastamme. ""
""""
""http://europeantestingconference.blogspot.fi/2016/08/super-early-bird-tickets-for-european.html""
""","","",MEMBER_NETWORK
2016-08-10 08:46:16,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6169060415151104006,"European Testing Conference 2017 in Helsinki, Finland (Feb 8-10th)""
""""
""There's three weeks into the super-early bird prices for a great testing conference we're organizing that travels to Helsinki in 2017: http://europeantestingconference.blogspot.fi/2016/08/super-early-bird-tickets-for-european.html""
""""
""The event will be in Wanha Satama, Helsinki on Feb 8-10th. The first day is pre-conference trainings, and the two latter are the actual 2-day conference. We have amazing speakers coming up, as we pay our speakers - no sales pitches, real content of practical applicability that we're screening through discussions with every single submitter. ""
""""
""Agile Finland has been amazing to offer us the local financial / organizational frame (I highly recommend using that to take through ideas *you* might have)  and we welcome all the AF people to join us for learning on testing for all roles!","","",MEMBER_NETWORK
2016-08-10 07:58:22,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6169049024428077056,"I'm organizing THE testing event of the year 2017, both in scale of Finland and internationally. European Testing Conference 2017 in Helsinki, Finland Feb 8.-10th and the tickets are at their cheapest for 3 more weeks. Get yours now. https://lnkd.in/eHWnVRJ",http://europeantestingconference.blogspot.fi/2016/08/super-early-bird-tickets-for-european.html,"",MEMBER_NETWORK
2016-08-01 13:18:32,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6165868103340220418,Opetan testausautomaatiota Jyväskylässä Profitin kurssilla 7.-8.9.2016. Lisätiedot https://lnkd.in/eZAis5n,https://profit.cc.jyu.fi/training/enroll/34227,"",MEMBER_NETWORK
2016-08-01 13:17:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6165867724846227456,I have my very own business person Facebook page that you might want to follow: https://lnkd.in/euURQNf,https://www.facebook.com/MaaretPy,"",MEMBER_NETWORK
2016-07-18 12:53:13,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6160788305257525249,"I'll be in Atlanta in a week. If you're around, please come hang out with us outside the Agile2016 conference too. :)","","",MEMBER_NETWORK
2016-06-03 13:04:08,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6144483130448367620,"Tech Excellence session on Pair Development June 14th 17->""
""""
""Welcome for #TechExcellence meetup on June 14th 17.00, as myself and Llewellyn Falco take the stage to practice our talk for Agile 2016. ""Strong-style Pairing"" is an interactive session to build some basic skills on pairing. Solita is our awesome host this time on the locations tour. Welcome: http://www.meetup.com/Tech-Excellence-Finland/events/231619571/","","",MEMBER_NETWORK
2016-05-25 14:10:11,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1812274-6141238728527540224,"Where will all the testers go -tapahtuma online huomenna klo 16""
""""
""Huomenna Ohjelmistotestaus ry järkkää ""Where will testers go?"" Selena Delesien kanssa klo 16, osallistuminen videokonferenssilla eli Zoomilla. Selena ohjaa tilaisuutta Kanadasta ja on maailmanluokan guru. Ilmoittaudu, jos haluat mukaan - sessioon mahtuu vielä jokunen lisää. http://goo.gl/forms/EADnK65ZVn5Cjc9I3","","",MEMBER_NETWORK
2016-05-09 18:24:25,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6135504431539646468,"Agile Finland Coaching Camp 20-22.5.2016""
""""
""With this date, your calendar for the weekend in less than two weeks should get close to clarity and you could take the great opportunity to spend a weekend with fellow thinkers and agilists (or post-agilists) in the ACCFI event at Herrankukkaro, Naantali. ""
""""
""We'd love to see you there. Check out whose already there and join to co-create the contents of the weekend. We - the organizers - are excited to have acquired our own tickets and are hoping a few more of you could still join in. ""
""""
""Check out the updated web page that hopefully answers your questions a little better and get your ticket now! http://accfi.agile.fi","","",MEMBER_NETWORK
2016-05-09 18:18:36,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1812274-6135502237763457027,"Agile Finlandin Coaching Camp & testausteemat""
""""
""Missä ovat testauskolleegani Agile Finlandin Coaching Camp Finland -viikonlopulta 20.-22.5.2016? Vilkuilin osallistujalistaa ja olisi kiva nähdä enempikin ""meikäläisiä"". Toki pelaan noppapeliä ja pohdin testauksen taitojen oppimista nykyiselläkin porukalla, mutta meillä olisi siinä puitteet syvälliseen keskusteluun ja toisiltamme oppimiseen.""
""Open Space -konffat rakentuvat osallistujien teemoille. Tulkaa mukaan, vielä ehtii jos suinkin vaan tuon kalenteristaan saa vapautettua. Paikka on Naantalissa (Herrankukkaro), jonne kyydit Turusta kuuluu 350 euron viikonlopun hintaan (sisältää majoituksen ja safkat luksusolosuhteissa)""
""""
""http://accfi.agile.fi","","",MEMBER_NETWORK
2016-04-27 10:27:49,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6131035574351511553,"Agile Coaching Camp Finland Friday trainings, don't miss them on May 20th!""
""""
""Have you already purchased your ticket for Agile Coaching Camp Finland, starting May 20th? ""
""""
""It is for all of us deep learners, not just for those who identify as coaches as per their job. We all coach others and ourselves into being the best possible professionals we can be, and learning in an open space format is a brilliant way of taking ourselves further on our learning journeys. ""
""""
""AccFi Friday is training day - and you could get a ticket for the event and just stay for the Friday. The ticket is only 350 euros, so it's a cheap price even if you did not use the chance of staying the whole weekend. Diana Larsen will lead a Friday session on Agile Chartering, Jani Roman on Systemic Constellations, Llewellyn Falco on Teaching Tech skills in Mob format and Simo Routarinne on Status representation. ""
""""
""See you there? For more info, http://accfi.agile.fi","","",MEMBER_NETWORK
2016-04-01 21:06:59,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6121774314632081412,"Agile.fi collaboration idea: join to co-create a 2-day intro to agile""
""""
""Dear community,""
""it's time to turn a plan we've been thinking about since a conference in Latvia some years back into reality. Here's the concept:""
""""
""Intro to Agile Insights -course by Agile Finland - from community to community""
""Affordably priced but paid course - with profit sharing between AF/trainers in a visible manner""
""6 trainers, each getting 2*45 minutes to deliver an experience to learn basics of agile""
""The 2*45 minutes can be at most 45 minutes of theory, the other must be hands-on / experiential""
""""
""At this point, I'm inviting trainers to get in touch within the next two weeks to schedule an experiment into this. I'm not training, I'm facilitating here. Let's find the group, and coordinate together on what each would like to show, and if we have all the same thing to share the rules are 1) first join, first choice 2) change topic amongst willing ones in round robin fashion. And naturally this is about learning for participants, which is the best way to show the excellence of our community companies in teaching more on this stuff. ""
""""
""We need a more regular way of sharing this great stuff. I keep repeating something I believe in: the size of software industry doubles every five years, so half of us have less than 5 years of experience. ""
""""
""You can find me at maaret@iki.fi - get in touch by 16.4.2016. Targeting this for start of autumn. ""
""","","",MEMBER_NETWORK
2016-03-28 17:57:13,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1812274-6120276957000200195,"Jos joku sattuu etsimään töitä...""
""""
""...niin kohteliaan tiedotusluonteisia ilmoituksia löytyy testausyhdistyksen ryhmästä https://www.facebook.com/groups/1406534256285868/. Kentän aistittava trendi on että hakuja alkaa olla taas enempi. Towo Toivola (Enoro) hakee testaavaa testauspäällikköä ja Petri Helenius (SSH) hakee linux-verkko-osaavaa testaajaa. Ja Pirjo Lehtola ei maininnut mitä firmaa edustaa, mutta hakevat 2-4 järjestelmätestaajaa ja automaatio-osaajaa. ""
""""
""Olisi kovin sääli jos joku haluaa liikkua mutta ei näitä paikkoja pääse harkitsemaan kun kanavat ovat milloin missäkin. ""
""""
""Yhdistelen ihmisiä nk. viran puolesta jos tarvitsee. Olisi kiva nähdä hyvin ihmisten löytävän toisensa.","","",MEMBER_NETWORK
2016-03-28 17:51:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6120275917412585474,I was interviewed for a Developer on Fire Podcast: https://lnkd.in/eUTne-p #Podcast #Testing #Programming #Speaking,"","",MEMBER_NETWORK
2016-03-23 19:42:05,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6118491819945844737,"I’d like to invite you to join learning at the Mob Programming Conference in Boston (May 1&2). I would love to meet my peers while I’m in Boston. And this stuff is great for any (software) professionals! ""
""""
""The Conference costs $229.00 for the two days. It includes two keynotes and several experiential workshops. It’s a fast track to Mobbing.""
""https://lnkd.in/eE9ZHw2""
""""
""Hope to see you there.",http://www.mobprogrammingconference.com,"",MEMBER_NETWORK
2016-03-14 11:35:33,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1812274-6115107821022429187,"Testausyhdistyksen tapahtumia maaliskuussa""
""""
""Testausyhdistys Ohjelmistotestaus ry järjestää maksuttomia tapahtumia: ""
""- kuukausittaisen online keskustelutilaisuuden, seuraava 17.3 to klo 16 - 17: https://t.co/yKq4ytphB5""
""- ohjelmointia ei-ohjelmoiville testaajille 24.3 to klo 15 - 19 https://t.co/hD4WTzpgPl""
""""
""Näiden lisäksi työn alla on sessio pelkojen tunnistamisesta ja valjastamisesta hyötykäyttöön oman uran kehittämisessä (huhtikuussa). Session vetää Selena Delesie, joka on kansainvälisestikin tunnettu puhuja johtajuuden ja itsensä kehittämisen saralla. ""
""""
""Tervetuloa mukaan! Seuraa @testausyhdistys twitterissä tai liity yhdistyksen keskusteluryhmään facebookissa niin saat varmasti viimeisimmät tiedot.","","",MEMBER_NETWORK
2016-03-07 12:15:31,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6112581231268945921,"There's an open space ""Agile Coaching Camp Finland"" #accfi coming up in May 20-22. It's a weekend on working on what is important for people who help others. Price for the weekend is 350 euros (including lodging and travel from Helsinki/Turku to Naantali, all meals included) so it's really a weekend in an amazing location with great people. http://accfi.agile.fi for tickets and info.",http://accfi.agile.fi,"",MEMBER_NETWORK
2016-03-04 08:58:29,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6111443786632613891,"Tech Excellence Finland: Code Design Sense 16.3. 18.30 at Futurice""
""""
""#TechExcellenceFI meets up again. Join us (free) at @futurice office for @LlewellynFalco teaching us design sense: http://www.meetup.com/Tech-Excellence-Finland/events/229337982/","","",MEMBER_NETWORK
